COMM,RatioCommentToCode,Added_lines,OWN_LINE,CountLineCodeDecl,ADEV,CountClassCoupled,CountLine,CountSemicolon,DDEV,CountOutput_Max,Del_lines,CountLineCodeExe,CountStmtDecl,CountLineCode,CountLineComment,CountStmt,CountOutput_Mean,CountLineBlank,CountStmtExe
3,0.98,415,0.526570048309179,22,3,7,207,31,3,14,1,37,22,96,94,48,3.55555555555556,17,26
2,2.88,66,0.575757575757576,4,2,0,33,2,2,1,0,1,4,8,23,4,1.0,2,0
2,1.54,228,0.491228070175439,13,2,2,114,17,2,4,0,13,13,41,63,25,3.0,10,12
2,6.78,144,0.819444444444444,7,2,2,72,6,2,0,0,0,7,9,61,7,0.0,2,0
3,2.08,85,0.476190476190476,7,3,2,42,6,3,4,1,4,7,12,25,8,4.0,5,1
2,1.85,82,0.731707317073171,4,2,0,41,7,2,3,0,6,4,13,24,9,3.0,4,5
4,0.64,257,0.677966101694915,21,4,1,118,40,3,4,21,38,21,64,41,48,2.71428571428571,13,27
2,2.88,72,0.666666666666667,4,2,0,36,2,2,1,0,1,4,8,23,4,1.0,5,0
2,4.55,136,0.735294117647059,9,2,0,68,8,2,0,0,0,9,11,50,9,0.0,7,0
8,0.72,475,1.0,37,8,9,220,48,3,15,53,46,36,117,84,69,5.75,19,33
3,5.67,190,0.816091954022989,10,3,0,87,9,3,1,0,0,10,12,68,10,0.5,7,0
7,0.98,239,0.299212598425197,18,7,6,127,20,4,4,10,19,18,57,56,32,2.33333333333333,14,14
1,1.74,68,1.0,11,1,4,67,11,1,9,0,8,10,23,40,15,9.0,4,5
3,0.88,135,0.611940298507463,13,3,2,66,15,3,4,1,11,14,32,28,20,2.33333333333333,6,6
3,5.15,545,0.562277580071174,40,3,9,280,39,3,1,0,0,40,41,211,40,0.52,28,0
2,2.56,70,0.571428571428571,5,2,0,35,3,2,1,0,1,5,9,23,5,1.0,3,0
1,1.21,94,1.0,13,1,1,94,11,1,2,0,9,13,38,46,20,1.0,10,7
3,2.56,69,0.470588235294118,4,3,1,34,3,2,3,1,2,4,9,23,5,3.0,2,1
2,2.53,112,0.732142857142857,5,2,6,56,9,2,8,0,7,5,15,38,11,8.0,3,6
9,0.5,2654,0.389941690962099,125,9,4,1372,317,4,16,9,469,127,839,418,461,4.41666666666667,118,334
3,4.6,123,0.770491803278688,8,3,1,61,6,3,0,2,0,7,10,46,7,0.0,5,0
2,4.17,64,0.96875,3,2,2,32,2,2,3,0,1,3,6,25,4,3.0,1,1
2,1.26,326,0.441717791411043,23,2,2,163,23,2,5,0,16,23,65,82,37,1.54545454545455,16,14
3,0.81,319,0.765822784810127,24,3,21,158,33,2,14,3,27,24,75,61,47,2.30769230769231,22,23
2,2.67,72,0.361111111111111,4,2,1,36,3,2,3,0,1,4,9,24,5,3.0,3,1
2,1.86,230,0.443478260869565,16,2,6,114,17,2,3,0,11,16,37,69,24,2.33333333333333,8,8
10,0.66,820,0.954819277108434,59,10,13,332,84,3,17,192,72,59,176,116,111,4.25,40,52
2,5.33,126,0.396825396825397,7,2,1,63,6,2,1,0,0,7,9,48,7,0.666666666666667,6,0
8,0.7,800,0.943734015345269,45,8,2,391,71,6,6,18,78,52,191,133,108,2.42307692307692,67,56
2,2.47,116,0.793103448275862,8,2,2,57,7,2,2,0,2,8,15,37,10,1.33333333333333,5,2
2,0.97,622,0.90032154340836,42,2,2,311,59,2,7,0,56,48,147,142,89,2.57142857142857,22,41
3,0.34,116,1.0,19,3,6,95,29,1,8,13,31,20,61,21,36,4.0,13,16
5,0.74,280,0.508474576271186,28,5,17,118,44,4,4,42,24,28,62,46,50,1.6,10,22
2,3.0,74,0.513513513513513,4,2,3,36,3,2,3,0,1,4,8,24,5,3.0,4,1
9,1.22,323,0.940740740740741,19,9,4,135,25,3,7,66,18,19,55,67,34,3.14285714285714,13,15
3,1.73,93,0.717391304347826,8,3,3,46,9,3,5,1,5,8,15,26,11,5.0,5,3
2,2.4,76,0.421052631578947,5,2,1,38,4,2,3,0,2,5,10,24,6,3.0,4,1
2,2.88,68,0.588235294117647,4,2,0,34,2,2,1,0,1,4,8,23,4,1.0,3,0
3,0.67,849,0.966903073286052,53,3,6,423,79,3,18,3,102,55,223,150,122,5.90909090909091,50,67
18,1.62,1343,0.537074148296593,62,18,12,499,66,8,8,291,58,64,176,286,100,2.53571428571429,37,36
2,1.62,146,0.397260273972603,8,2,2,73,8,2,4,0,6,8,26,42,14,2.33333333333333,5,6
3,0.79,225,0.464285714285714,17,3,6,112,18,3,9,1,21,16,58,46,29,4.0,8,13
1,4.75,54,0.685185185185185,7,1,0,53,6,1,1,0,0,7,8,38,7,0.8,7,0
2,1.57,130,0.723076923076923,11,2,4,65,11,2,3,0,5,11,23,36,15,2.33333333333333,6,4
3,0.52,405,0.791044776119403,38,3,11,201,50,2,22,3,52,38,120,62,70,5.0,19,32
2,0.42,186,0.612903225806452,23,2,4,93,32,2,9,0,24,25,57,24,40,6.0,12,15
3,1.41,327,1.0,15,3,2,109,17,3,7,109,13,15,41,58,23,2.8,10,8
12,0.54,572,0.326666666666667,46,12,6,300,56,5,11,76,70,42,179,97,91,3.3125,24,49
2,2.17,78,0.333333333333333,4,2,2,39,3,2,4,0,3,4,12,26,6,4.0,1,2
2,1.91,2088,0.633141762452107,74,2,1,1044,100,2,4,0,134,73,344,657,171,2.29411764705882,43,98
2,0.73,334,0.790419161676647,34,2,5,167,47,2,9,0,33,38,85,62,57,4.375,20,19
2,1.02,202,0.762376237623762,12,2,1,101,29,2,9,0,23,12,44,45,34,3.75,12,22
3,2.42,145,0.791666666666667,8,3,1,72,7,3,2,1,4,8,19,46,11,1.66666666666667,7,3
2,2.36,102,0.941176470588235,4,2,0,51,4,2,3,0,6,4,14,33,6,3.0,4,2
3,5.5,83,0.48780487804878,4,3,1,41,3,3,1,1,0,4,6,33,4,1.0,2,0
7,1.14,967,0.449152542372881,45,7,13,472,64,5,15,23,79,45,204,233,103,3.4,35,58
2,1.08,166,0.879518072289157,12,2,0,83,13,2,4,0,12,12,36,39,20,2.4,8,8
2,2.0,76,0.710526315789474,5,2,1,38,5,2,4,0,3,5,11,22,7,4.0,5,2
1,2.0,25,1.0,3,1,0,25,2,1,1,0,1,3,8,16,4,1.0,1,1
5,0.7,364,0.66304347826087,22,5,8,184,36,3,20,5,44,23,93,65,53,6.0,26,30
5,0.74,177,0.885057471264368,24,5,11,87,35,3,10,10,24,24,47,35,39,9.0,5,15
2,1.92,160,0.7125,10,2,2,80,11,2,2,0,7,12,25,48,15,1.33333333333333,7,3
2,0.92,112,0.625,9,2,3,56,12,2,2,0,9,12,26,24,16,1.66666666666667,6,4
2,1.89,124,0.838709677419355,8,2,3,62,10,2,6,0,6,8,19,36,13,3.5,7,5
2,2.5,78,0.769230769230769,5,2,0,39,4,2,2,0,2,5,10,25,6,2.0,4,1
3,1.56,112,0.345454545454545,10,3,1,55,12,3,8,2,7,10,18,28,14,8.0,9,4
3,0.68,177,0.505747126436782,22,3,8,86,32,2,21,3,29,21,47,32,35,21.0,7,14
4,1.41,376,0.848958333333333,24,4,0,192,27,3,7,1,19,23,73,103,42,1.64285714285714,16,19
3,4.89,113,0.857142857142857,4,3,2,56,3,3,2,1,2,4,9,44,5,2.0,3,1
2,2.67,74,0.675675675675676,5,2,0,37,3,2,1,0,1,5,9,24,5,1.0,4,0
3,5.77,198,0.836734693877551,11,3,0,98,10,3,1,2,0,11,13,75,11,0.857142857142857,10,0
2,1.01,406,0.596059113300493,24,2,8,202,37,2,10,0,38,25,92,93,54,4.0,17,29
2,2.08,82,0.536585365853659,6,2,1,41,6,2,3,0,3,6,12,25,8,3.0,4,2
3,0.74,214,0.377358490566038,16,3,2,106,30,3,5,2,30,16,57,42,38,3.16666666666667,7,22
2,2.67,70,0.371428571428571,4,2,0,35,3,2,1,0,2,4,9,24,5,1.0,2,1
2,6.0,101,1.0,11,2,0,99,10,1,1,2,0,11,13,78,11,1.0,8,0
4,1.02,449,0.812807881773399,25,4,6,203,34,3,9,38,36,24,90,92,52,5.0,21,28
3,0.71,991,0.975757575757576,55,3,0,495,136,3,4,1,152,59,255,181,175,2.2,59,116
2,3.71,70,0.485714285714286,5,2,1,35,4,2,1,0,0,5,7,26,5,1.0,2,0
1,1.1,211,0.862559241706161,30,1,2,210,36,1,6,0,26,30,89,98,54,2.11111111111111,23,24
7,0.93,337,0.778378378378378,27,7,21,185,40,4,11,3,36,27,84,78,53,2.81818181818182,23,26
4,0.72,266,0.860294117647059,23,4,12,136,40,4,24,1,37,22,72,52,49,24.0,12,27
2,2.56,70,1.0,5,2,0,35,3,2,1,0,1,5,9,23,5,1.0,3,0
2,1.96,162,0.777777777777778,11,2,1,81,12,2,4,0,6,12,25,49,16,1.75,7,4
3,1.79,265,0.818181818181818,17,3,6,132,18,3,6,1,12,16,43,77,26,2.57142857142857,12,10
3,6.0,75,0.916666666666667,3,3,0,36,2,2,1,0,0,3,5,30,3,1.0,1,0
5,0.8,330,0.692771084337349,21,5,9,166,32,3,20,7,38,21,81,65,46,6.0,20,25
1,0.49,99,1.0,15,1,2,99,41,1,5,0,39,15,61,30,45,2.33333333333333,8,30
2,1.24,172,0.686046511627907,14,2,3,86,15,2,3,0,9,15,33,41,20,2.0,12,5
2,2.5,78,0.717948717948718,5,2,0,39,4,2,2,0,2,5,10,25,6,2.0,4,1
4,1.14,407,0.916666666666667,20,4,5,204,28,3,7,5,31,20,86,98,46,2.9,20,26
3,1.79,88,0.581395348837209,4,3,1,43,5,3,5,2,5,4,14,25,8,5.0,4,4
2,0.22,280,0.785714285714286,37,2,13,140,68,2,18,0,54,40,107,24,78,11.75,9,38
2,3.33,56,0.464285714285714,4,2,0,28,3,2,0,0,1,4,6,20,4,0.0,2,0
2,1.71,226,0.84070796460177,14,2,5,113,15,2,4,0,11,12,38,65,22,3.25,10,10
2,2.04,150,0.52,12,2,5,74,10,2,5,0,4,10,23,47,14,3.0,4,4
2,2.38,174,0.620689655172414,8,2,1,87,9,2,4,0,7,8,24,57,14,3.33333333333333,6,6
2,3.17,56,0.571428571428571,4,2,0,28,3,2,0,0,1,4,6,19,4,0.0,3,0
2,1.42,206,0.844660194174757,13,2,3,103,12,2,4,0,10,13,38,54,20,1.66666666666667,11,7
2,1.8,46,1.0,7,2,3,45,5,1,2,1,2,6,15,27,8,1.5,3,2
8,0.82,933,0.809012875536481,67,8,10,466,99,4,10,18,105,63,233,190,136,3.48,43,73
2,2.0,76,0.763157894736842,5,2,1,38,5,2,4,0,3,5,11,22,7,4.0,5,2
3,0.75,269,0.805970149253731,22,3,6,134,27,3,9,1,24,22,69,52,39,2.57142857142857,13,17
3,0.3,722,0.52247191011236,34,3,12,366,101,3,11,10,126,34,256,77,132,4.72727272727273,33,98
3,1.09,150,1.0,8,3,2,50,16,3,5,50,12,8,22,24,18,5.0,4,10
3,0.57,301,0.403846153846154,34,3,6,155,42,3,8,1,50,32,91,52,53,3.42857142857143,17,21
2,0.58,198,0.636363636363636,22,2,3,99,24,2,5,0,17,24,53,31,33,1.71428571428571,15,9
2,0.41,494,0.870445344129555,53,2,6,248,66,2,6,0,76,45,149,61,85,3.58333333333333,38,40
3,2.8,83,0.536585365853659,5,3,0,41,4,2,2,1,2,5,10,28,6,2.0,3,1
3,0.56,309,0.902597402597403,13,3,2,154,60,3,9,1,58,13,81,45,67,6.16666666666667,28,54
2,1.71,88,0.545454545454545,7,2,2,44,8,2,6,0,4,7,14,24,10,6.0,6,3
2,6.36,226,0.876106194690266,12,2,0,113,11,2,1,0,0,12,14,89,12,0.5,10,0
3,1.27,283,0.723214285714286,10,3,0,112,12,3,4,59,13,10,45,57,23,2.0,10,13
2,3.0,76,0.5,4,2,0,38,3,2,2,0,1,4,9,27,5,2.0,2,1
3,0.89,183,0.934065934065934,16,3,3,91,26,3,14,1,21,16,38,34,30,8.0,19,14
3,0.34,478,0.911392405063291,61,3,4,238,101,3,13,4,102,62,163,56,117,7.46153846153846,19,55
2,0.58,194,0.680412371134021,18,2,6,97,28,2,14,0,25,21,55,32,35,5.0,10,14
2,5.6,68,0.588235294117647,3,2,0,34,2,2,0,0,0,3,5,28,3,0.0,1,0
2,1.0,348,0.810344827586207,21,2,3,174,20,2,4,0,18,21,77,77,39,2.55555555555556,20,18
2,1.1,138,0.521739130434783,8,2,3,69,10,2,6,0,10,9,30,33,15,3.33333333333333,6,6
2,1.82,106,0.245283018867925,6,2,3,53,5,2,3,0,3,6,17,31,9,1.66666666666667,5,3
3,1.03,503,0.996023856858847,53,3,5,503,73,2,16,0,91,50,226,232,113,5.29411764705882,45,63
2,0.86,426,0.661971830985915,31,2,6,213,47,2,8,0,40,31,101,87,65,2.375,25,34
2,2.78,72,0.361111111111111,4,2,0,36,3,2,1,0,2,4,9,25,5,1.0,2,1
2,0.2,344,0.808139534883721,37,2,11,172,67,2,11,0,65,50,127,26,79,4.5,19,29
2,1.58,138,0.768115942028985,10,2,2,68,10,2,3,0,6,10,24,38,15,2.33333333333333,6,5
2,1.53,100,0.38,6,2,6,50,7,2,8,0,6,6,19,29,10,8.0,2,4
3,2.08,85,0.738095238095238,5,3,1,42,6,3,5,1,4,5,12,25,8,5.0,5,3
2,1.14,234,0.777777777777778,14,2,3,117,13,2,4,0,11,14,49,56,25,3.36363636363636,12,11
1,0.68,88,1.0,21,1,7,88,30,1,12,0,21,23,47,32,36,4.5,9,13
2,1.4,110,0.490909090909091,7,2,5,55,11,2,9,0,9,7,20,28,14,5.5,7,7
2,2.27,80,0.65,6,2,1,40,5,2,3,0,2,6,11,25,7,3.0,4,1
3,0.59,224,0.792792792792793,24,3,12,111,41,3,15,2,38,24,61,36,46,6.0,14,22
4,0.6,573,0.810526315789474,35,4,9,285,55,3,16,4,69,36,159,96,85,5.83333333333333,30,49
2,1.0,134,0.611940298507463,14,2,3,67,16,2,3,0,8,15,29,29,21,3.0,9,6
5,2.19,1129,0.345528455284553,40,5,7,491,54,4,11,112,55,36,145,318,79,3.66666666666667,28,43
2,1.71,198,0.404040404040404,16,2,3,99,16,2,6,0,9,16,34,58,22,3.0,7,6
2,0.67,418,0.631578947368421,42,2,10,208,56,2,9,0,41,44,110,74,72,4.55555555555556,24,28
2,4.8,62,0.548387096774194,3,2,1,31,2,2,1,0,0,3,5,24,3,1.0,2,0
5,1.04,216,0.711538461538462,17,5,6,103,19,5,6,8,15,15,46,48,27,3.0,9,12
3,4.43,89,0.357142857142857,5,3,1,42,4,3,0,3,0,5,7,31,5,0.0,4,0
3,1.82,89,0.709090909090909,8,3,1,54,8,3,6,2,5,8,17,31,11,4.5,6,3
3,1.4,134,0.727272727272727,7,3,0,66,13,3,5,2,10,7,25,35,17,3.0,6,10
1,4.33,34,1.0,4,1,1,34,3,1,1,0,0,4,6,26,4,1.0,2,0
3,0.44,204,0.99009900990099,18,3,1,101,39,3,15,2,38,18,63,28,44,15.0,10,26
9,1.03,1715,0.717798594847775,135,9,14,854,154,7,22,12,156,115,379,389,214,3.82758620689655,86,99
2,2.0,80,0.675,6,2,2,40,6,2,4,0,3,6,12,24,8,4.0,4,2
4,0.41,465,0.882608695652174,42,4,13,230,63,3,25,5,77,39,152,62,83,7.75,17,44
2,2.0,72,0.583333333333333,6,2,1,36,5,2,3,0,3,6,11,22,7,3.0,3,1
2,4.71,90,0.666666666666667,6,2,1,44,5,2,0,0,0,6,7,33,6,0.0,4,0
3,1.62,155,0.883116883116883,10,3,5,77,8,3,4,1,4,10,26,42,14,2.2,9,4
4,1.72,97,0.547169811320755,8,4,3,53,5,3,2,2,2,7,18,31,9,1.33333333333333,4,2
5,0.93,498,0.71900826446281,30,5,6,242,43,4,7,2,48,31,114,106,63,3.27272727272727,22,32
5,1.16,253,0.780701754385965,3,5,0,114,7,4,7,25,42,3,49,57,9,7.0,8,6
4,0.69,558,0.838129496402878,48,4,8,278,91,3,17,280,83,54,151,104,112,8.75,36,58
2,1.11,230,0.965217391304348,18,2,1,115,20,2,5,0,20,17,47,52,31,2.16666666666667,16,14
3,0.43,200,0.744897959183674,15,3,3,98,21,3,4,4,20,19,58,25,30,2.0,15,11
2,2.3,72,0.555555555555556,5,2,0,36,4,2,2,0,2,5,10,23,6,2.0,3,1
3,1.5,286,0.418439716312057,21,3,0,140,21,3,3,4,13,21,50,75,31,1.55555555555556,15,10
3,1.71,125,0.317460317460317,10,3,3,62,9,3,3,0,5,9,21,36,13,2.33333333333333,5,4
2,4.67,72,0.555555555555556,4,2,0,36,3,2,0,0,0,4,6,28,4,0.0,2,0
2,2.27,80,0.65,6,2,1,40,5,2,3,0,2,6,11,25,7,3.0,4,1
2,1.61,66,1.0,9,2,3,65,8,2,2,1,5,9,23,37,13,1.66666666666667,5,4
2,2.67,70,0.542857142857143,4,2,2,35,3,2,5,0,1,4,9,24,5,5.0,2,1
2,1.38,106,0.320754716981132,12,2,5,53,11,2,2,0,5,12,21,29,13,1.0,3,1
2,1.14,70,0.514285714285714,8,2,2,35,8,2,3,0,3,8,14,16,11,2.0,5,3
2,1.94,102,0.607843137254902,6,2,3,51,6,2,3,0,5,6,16,31,9,2.5,4,3
2,2.15,88,0.659090909090909,5,2,2,44,4,2,2,0,2,5,13,28,7,1.5,3,2
2,0.93,85,1.0,13,2,1,84,22,1,5,1,19,13,41,38,29,3.4,6,16
2,1.61,182,0.417582417582418,10,2,0,91,10,2,3,0,8,10,31,50,17,2.16666666666667,10,7
19,0.41,1521,0.424694708276798,102,19,28,737,173,8,33,76,241,96,471,192,240,11.4615384615385,79,144
2,2.2,72,0.638888888888889,5,2,1,36,4,2,3,0,2,5,10,22,6,3.0,4,1
1,1.43,185,1.0,23,1,2,185,27,1,4,0,20,26,69,99,40,1.75,17,14
2,1.32,390,0.856410256410256,21,2,9,194,32,2,6,0,28,27,74,98,45,3.0,22,18
3,1.08,115,0.589285714285714,13,3,5,56,15,2,4,3,7,13,24,26,18,3.5,6,5
6,1.03,295,0.260869565217391,20,6,4,161,24,4,6,6,22,20,72,74,39,2.5,15,19
2,1.63,202,0.722772277227723,13,2,0,101,11,2,1,0,6,13,35,57,19,1.0,9,6
4,1.62,79,0.394736842105263,6,4,0,38,4,3,1,0,2,6,13,21,7,0.5,4,1
2,2.21,132,0.696969696969697,8,2,0,66,7,2,2,0,4,8,19,42,11,1.66666666666667,5,3
2,0.67,94,0.893617021276596,14,2,5,47,9,2,3,0,4,11,24,16,15,1.8,7,4
2,2.23,94,0.680851063829787,6,2,0,47,4,2,1,0,2,6,13,29,7,1.0,5,1
2,0.92,86,0.988235294117647,15,2,5,85,22,2,7,1,16,18,39,36,27,4.2,10,9
3,2.8,83,0.609756097560976,5,3,0,41,4,2,2,1,2,5,10,28,6,2.0,3,1
3,2.46,306,0.986666666666667,12,3,0,149,22,3,4,2,20,12,41,101,30,2.4,7,18
7,0.6,270,0.861660079051383,50,7,12,253,56,5,13,23,50,49,139,84,76,4.1,30,27
2,1.1,448,0.504464285714286,23,2,3,223,36,2,9,0,44,21,99,109,53,3.6,15,32
2,0.85,204,0.92156862745098,24,2,1,102,19,2,8,0,26,17,47,40,29,2.75,15,12
2,2.25,86,0.302325581395349,5,2,2,43,3,2,1,0,1,5,12,27,6,1.0,4,1
2,1.34,148,0.756756756756757,9,2,4,74,10,2,8,0,12,9,29,39,15,4.66666666666667,6,6
5,0.66,549,0.867521367521368,38,5,18,233,51,5,17,81,63,34,129,85,73,12.25,19,39
2,0.84,112,0.964285714285714,13,2,1,55,9,2,3,0,6,10,25,21,16,1.83333333333333,9,6
3,6.62,135,0.373134328358209,7,3,0,66,6,3,1,1,0,7,8,53,7,1.0,5,0
3,0.48,460,0.576576576576577,54,3,19,221,85,3,27,16,68,53,126,60,97,10.4285714285714,35,44
3,1.63,101,0.236363636363636,8,3,6,55,7,3,4,0,3,8,19,31,11,2.66666666666667,5,3
2,2.36,82,0.536585365853659,6,2,3,41,5,2,3,0,1,6,11,26,7,3.0,4,1
3,1.07,342,0.847058823529412,32,3,1,170,37,3,6,2,28,31,75,80,48,2.88888888888889,17,17
1,3.57,34,1.0,5,1,0,34,3,1,1,0,0,4,7,25,4,1.0,2,0
2,0.69,254,0.724409448818898,23,2,14,127,36,2,27,0,32,22,65,45,42,13.3333333333333,17,20
4,0.86,299,0.831081081081081,20,4,4,148,31,3,11,3,32,20,70,60,43,5.66666666666667,18,23
2,2.4,38,1.0,5,2,0,38,3,1,1,0,1,4,10,24,5,1.0,4,1
2,1.02,282,0.801418439716312,28,2,5,140,29,2,7,0,20,27,62,63,39,2.14285714285714,15,12
3,0.6,203,0.851485148514851,17,3,10,101,41,3,16,1,35,17,53,32,45,10.3333333333333,16,28
6,0.91,576,0.691228070175439,34,6,10,285,45,4,10,6,57,31,133,121,64,3.27272727272727,31,33
2,1.21,254,0.724409448818898,20,2,7,127,20,2,7,0,17,17,53,64,30,3.0,10,13
2,0.9,134,0.552238805970149,10,2,9,67,17,2,17,0,14,10,30,27,21,6.66666666666667,10,11
2,2.61,258,0.968992248062015,15,2,1,128,16,2,4,0,9,15,33,86,22,3.25,9,7
6,0.24,570,0.944029850746269,65,6,5,268,83,3,21,22,90,64,195,46,110,4.375,27,46
3,0.86,180,1.0,18,3,7,89,18,3,9,0,12,18,42,36,26,3.0,11,8
2,1.81,51,1.0,7,2,1,51,7,1,3,0,5,7,16,29,10,2.5,6,3
2,0.93,2972,0.868102288021534,180,2,7,1486,311,2,9,0,302,200,707,656,446,2.59677419354839,133,246
2,1.39,92,0.347826086956522,5,2,3,46,7,2,6,0,6,6,18,25,10,4.5,3,4
4,0.43,925,0.56745182012848,100,4,6,468,138,3,21,3,128,101,304,132,185,6.0,33,84
2,0.97,144,0.986111111111111,11,2,0,72,12,2,3,0,9,11,33,32,19,1.83333333333333,7,8
2,4.8,126,0.714285714285714,8,2,1,63,7,2,1,0,0,8,10,48,8,0.666666666666667,5,0
4,0.56,288,0.544117647058823,27,4,6,136,32,3,9,10,30,27,78,44,45,4.5,14,18
1,0.66,164,1.0,24,1,7,164,36,1,12,0,40,26,89,59,51,5.75,18,25
3,1.71,168,0.792682926829268,8,3,7,82,10,3,4,2,8,8,28,48,16,3.0,6,8
7,0.66,1181,0.763888888888889,85,7,16,576,127,5,23,25,146,82,313,207,176,4.36,56,94
4,1.16,337,0.879310344827586,22,4,2,174,29,3,3,2,25,21,74,86,40,2.125,16,19
2,2.78,76,0.342105263157895,4,2,0,38,3,2,2,0,2,4,9,25,5,2.0,4,1
2,1.02,312,0.993589743589744,25,2,0,156,25,2,6,0,24,23,66,67,43,1.5,23,20
2,5.17,78,0.435897435897436,4,2,1,39,3,2,0,0,0,4,6,31,4,0.0,2,0
2,3.38,74,0.918918918918919,4,2,0,37,2,2,1,0,0,4,8,27,4,1.0,2,0
2,3.08,212,0.594339622641509,10,2,1,106,11,2,4,0,9,10,24,74,15,2.5,8,5
3,0.88,1367,0.973645680819912,83,3,9,683,123,3,29,1,156,83,319,282,175,4.65,88,92
3,2.19,463,0.917748917748918,27,3,5,231,28,3,3,1,15,27,67,147,41,2.27272727272727,17,14
3,0.94,148,0.643835616438356,13,3,2,73,14,3,5,2,14,13,35,33,21,3.0,5,8
2,1.68,196,0.704081632653061,18,2,8,98,20,2,9,0,9,16,34,57,24,5.0,8,8
4,5.48,379,0.459183673469388,25,4,2,196,24,4,1,5,0,25,27,148,25,0.5,21,0
3,0.71,193,0.715789473684211,20,3,7,95,26,2,8,3,16,22,49,35,33,4.2,11,11
2,5.0,64,0.96875,3,2,0,32,2,2,0,0,0,3,5,25,3,0.0,2,0
4,0.55,307,0.738255033557047,32,4,7,148,54,4,7,9,46,35,88,48,62,3.33333333333333,12,27
2,1.43,128,0.59375,9,2,2,63,9,2,5,0,6,9,23,33,14,2.5,7,5
8,0.82,419,0.989690721649485,48,8,14,291,59,3,20,128,58,45,150,123,78,3.4,20,33
2,2.88,68,0.558823529411765,4,2,0,34,2,2,1,0,1,4,8,23,4,1.0,3,0
2,0.95,194,0.989690721649485,20,2,1,97,19,2,8,0,21,17,42,40,29,2.75,15,12
2,1.42,128,0.734375,10,2,1,64,9,2,2,0,5,10,24,34,14,1.75,6,4
3,0.57,1317,0.840425531914894,70,3,9,658,154,3,33,1,200,66,366,207,211,6.64705882352941,85,145
2,0.82,150,0.346666666666667,12,2,2,74,11,2,3,0,23,11,38,31,15,2.0,7,4
3,0.59,223,0.763636363636364,12,3,3,110,36,3,14,3,34,14,61,36,43,7.0,13,29
2,1.11,138,0.550724637681159,12,2,3,69,13,2,6,0,9,12,28,31,18,3.66666666666667,10,6
2,0.38,272,0.786764705882353,24,2,7,136,41,2,13,0,40,30,89,34,53,3.3,13,23
3,2.27,81,0.6,6,3,2,40,5,3,3,1,3,6,11,25,7,3.0,4,1
2,1.79,178,0.752808988764045,12,2,3,89,14,2,5,0,8,12,29,52,19,3.0,8,7
2,1.81,100,0.74,8,2,2,50,7,2,3,0,3,8,16,29,10,2.5,5,2
2,1.57,80,0.725,8,2,2,40,8,2,5,0,4,8,14,22,10,5.0,4,2
2,2.67,74,0.675675675675676,5,2,0,37,3,2,1,0,1,5,9,24,5,1.0,4,0
2,0.31,238,0.907563025210084,33,2,3,119,44,2,10,0,37,42,75,23,56,2.0,21,14
4,0.63,177,1.0,25,4,10,169,45,2,9,5,43,25,91,57,57,3.875,21,32
7,0.98,667,0.695364238410596,31,7,6,302,59,5,13,40,61,35,139,136,84,3.8,27,49
2,6.86,116,0.706896551724138,5,2,0,58,4,2,1,0,0,5,7,48,5,1.0,3,0
1,1.25,80,0.725,9,1,0,80,11,1,3,0,10,9,32,40,18,2.16666666666667,8,9
7,1.1,81,0.826086956521739,8,7,1,69,9,4,3,12,9,8,30,33,16,2.0,6,8
19,0.81,4316,0.580970384373031,174,19,35,1587,264,8,17,952,345,184,801,650,412,3.1358024691358,136,228
3,0.88,114,0.696428571428571,10,3,2,56,15,3,4,2,12,12,26,23,18,3.5,7,6
2,1.41,144,0.625,12,2,3,72,12,2,3,0,7,12,27,38,17,2.0,7,5
2,4.67,112,0.732142857142857,7,2,0,56,6,2,1,0,0,7,9,42,7,0.5,5,0
1,0.81,54,1.0,12,1,8,54,21,1,7,0,15,12,27,22,23,7.0,5,11
2,1.17,2064,0.685077519379845,136,2,1,1032,153,2,14,0,131,135,431,506,242,1.30263157894737,95,107
2,0.95,240,0.825,18,2,7,120,21,2,4,0,18,19,56,53,31,1.875,11,12
7,1.08,2033,0.872906403940887,132,7,20,1015,168,5,29,6,186,126,442,479,249,2.6,95,123
3,0.88,148,0.616438356164384,13,3,8,73,16,3,7,2,11,13,34,30,22,3.6,9,9
2,0.79,138,0.391304347826087,15,2,5,69,21,2,12,0,17,15,33,26,25,12.0,10,10
2,0.92,452,0.86283185840708,34,2,5,226,43,2,5,0,47,38,106,97,61,2.26666666666667,23,23
2,1.6,116,0.672413793103448,7,2,2,58,8,2,6,0,5,7,20,32,12,3.5,6,5
2,1.8,124,0.467741935483871,7,2,0,62,8,2,3,0,5,7,20,36,12,2.33333333333333,6,5
4,0.67,213,0.808139534883721,36,4,10,172,49,2,12,41,42,36,94,63,62,9.66666666666667,15,26
2,0.93,128,0.703125,12,2,3,64,13,2,6,0,9,12,28,26,18,3.66666666666667,10,6
2,5.33,120,0.6,7,2,4,60,6,2,1,0,0,7,9,48,7,1.0,3,0
7,0.67,330,0.517441860465116,20,7,2,172,37,6,7,16,44,22,97,65,55,3.33333333333333,10,33
2,0.69,176,1.0,13,2,3,88,18,2,7,0,18,13,48,33,26,5.0,8,13
2,3.62,76,0.631578947368421,3,2,3,38,2,2,3,0,1,3,8,29,4,3.0,1,1
3,2.0,27,0.64,3,3,0,25,2,2,1,2,1,3,8,16,4,1.0,1,1
