dataset,balancing_method,scaler_type,model,model_label,F1_Score,Precision,Recall,Exactitud,Error,ROC_AUC,PR_AUC,training_time_seconds,TP,TN,FP,FN,P,N,Total,TP_Rate,FP_Rate,Sensibilidad,Especificidad,Accuracy_sklearn,classification_report,confusion_matrix,best_hyperparameters,timestamp
groovy-1_6_BETA_1,unbalanced,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.14606741573033707,0.07926829268292683,0.9285714285714286,0.07878787878787878,0.9212121212121213,0.4148533585619678,0.09181537283943651,0.000778,13,0,151,1,14,151,165,0.9285714285714286,1.0,0.9285714285714286,0.0,0.07878787878787878,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 151.0}, ""Buggy"": {""precision"": 0.07926829268292683, ""recall"": 0.9285714285714286, ""f1-score"": 0.14606741573033707, ""support"": 14.0}, ""accuracy"": 0.07878787878787878, ""macro avg"": {""precision"": 0.039634146341463415, ""recall"": 0.4642857142857143, ""f1-score"": 0.07303370786516854, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.00672579453067258, ""recall"": 0.07878787878787878, ""f1-score"": 0.012393598910452844, ""support"": 165.0}}","[[0, 151], [1, 13]]","{""var_smoothing"": 0.0001}",2025-11-28T13:31:05.483880
groovy-1_6_BETA_1,unbalanced,robust,decision_tree,Árbol de Decisión,0.2962962962962963,0.3076923076923077,0.2857142857142857,0.8848484848484849,0.11515151515151516,0.6130558183538315,0.32700632700632704,0.005589,4,142,9,10,14,151,165,0.2857142857142857,0.059602649006622516,0.2857142857142857,0.9403973509933775,0.8848484848484849,"{""No-Buggy"": {""precision"": 0.9342105263157895, ""recall"": 0.9403973509933775, ""f1-score"": 0.9372937293729373, ""support"": 151.0}, ""Buggy"": {""precision"": 0.3076923076923077, ""recall"": 0.2857142857142857, ""f1-score"": 0.2962962962962963, ""support"": 14.0}, ""accuracy"": 0.8848484848484849, ""macro avg"": {""precision"": 0.6209514170040487, ""recall"": 0.6130558183538316, ""f1-score"": 0.6167950128346168, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8810514047356154, ""recall"": 0.8848484848484849, ""f1-score"": 0.8829060683846163, ""support"": 165.0}}","[[142, 9], [10, 4]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:05.757656
groovy-1_6_BETA_1,csbboost,standard,svm,SVM,0.26666666666666666,0.25,0.2857142857142857,0.8666666666666667,0.13333333333333333,0.7322611163670766,0.34118328147354876,0.005738,4,139,12,10,14,151,165,0.2857142857142857,0.07947019867549669,0.2857142857142857,0.9205298013245033,0.8666666666666667,"{""No-Buggy"": {""precision"": 0.9328859060402684, ""recall"": 0.9205298013245033, ""f1-score"": 0.9266666666666666, ""support"": 151.0}, ""Buggy"": {""precision"": 0.25, ""recall"": 0.2857142857142857, ""f1-score"": 0.26666666666666666, ""support"": 14.0}, ""accuracy"": 0.8666666666666667, ""macro avg"": {""precision"": 0.5914429530201342, ""recall"": 0.6031220435193945, ""f1-score"": 0.5966666666666667, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8749440715883668, ""recall"": 0.8666666666666667, ""f1-score"": 0.8706666666666667, ""support"": 165.0}}","[[139, 12], [10, 4]]","{""C"": 1000, ""gamma"": ""auto"", ""kernel"": ""rbf""}",2025-11-28T13:31:06.029186
groovy-1_6_BETA_1,csbboost,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.27586206896551724,0.26666666666666666,0.2857142857142857,0.8727272727272727,0.12727272727272726,0.6937086092715232,0.2968965726626251,0.000754,4,140,11,10,14,151,165,0.2857142857142857,0.0728476821192053,0.2857142857142857,0.9271523178807947,0.8727272727272727,"{""No-Buggy"": {""precision"": 0.9333333333333333, ""recall"": 0.9271523178807947, ""f1-score"": 0.9302325581395349, ""support"": 151.0}, ""Buggy"": {""precision"": 0.26666666666666666, ""recall"": 0.2857142857142857, ""f1-score"": 0.27586206896551724, ""support"": 14.0}, ""accuracy"": 0.8727272727272727, ""macro avg"": {""precision"": 0.6, ""recall"": 0.6064333017975402, ""f1-score"": 0.603047313552526, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8767676767676768, ""recall"": 0.8727272727272727, ""f1-score"": 0.8747102136035576, ""support"": 165.0}}","[[140, 11], [10, 4]]","{""var_smoothing"": 1e-07}",2025-11-28T13:31:06.296595
groovy-1_6_BETA_1,csbboost,standard,decision_tree,Árbol de Decisión,0.3508771929824561,0.23255813953488372,0.7142857142857143,0.7757575757575758,0.22424242424242424,0.7393566698202461,0.4296831911058997,0.004894,10,118,33,4,14,151,165,0.7142857142857143,0.2185430463576159,0.7142857142857143,0.7814569536423841,0.7757575757575758,"{""No-Buggy"": {""precision"": 0.9672131147540983, ""recall"": 0.7814569536423841, ""f1-score"": 0.8644688644688645, ""support"": 151.0}, ""Buggy"": {""precision"": 0.23255813953488372, ""recall"": 0.7142857142857143, ""f1-score"": 0.3508771929824561, ""support"": 14.0}, ""accuracy"": 0.7757575757575758, ""macro avg"": {""precision"": 0.599885627144491, ""recall"": 0.7478713339640493, ""f1-score"": 0.6076730287256603, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.9048787532203467, ""recall"": 0.7757575757575758, ""f1-score"": 0.820891389312442, ""support"": 165.0}}","[[118, 33], [4, 10]]","{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:06.566760
groovy-1_6_BETA_1,csbboost,robust,svm,SVM,0.32,0.36363636363636365,0.2857142857142857,0.896969696969697,0.10303030303030303,0.7973036896877956,0.32670803112965596,0.00844,4,144,7,10,14,151,165,0.2857142857142857,0.046357615894039736,0.2857142857142857,0.9536423841059603,0.896969696969697,"{""No-Buggy"": {""precision"": 0.935064935064935, ""recall"": 0.9536423841059603, ""f1-score"": 0.9442622950819672, ""support"": 151.0}, ""Buggy"": {""precision"": 0.36363636363636365, ""recall"": 0.2857142857142857, ""f1-score"": 0.32, ""support"": 14.0}, ""accuracy"": 0.896969696969697, ""macro avg"": {""precision"": 0.6493506493506493, ""recall"": 0.6196783349101229, ""f1-score"": 0.6321311475409837, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8865800865800866, ""recall"": 0.896969696969697, ""f1-score"": 0.8912945851962246, ""support"": 165.0}}","[[144, 7], [10, 4]]","{""C"": 1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:31:06.847580
groovy-1_6_BETA_1,csbboost,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.14606741573033707,0.07926829268292683,0.9285714285714286,0.07878787878787878,0.9212121212121213,0.6835383159886471,0.20133458223841977,0.000783,13,0,151,1,14,151,165,0.9285714285714286,1.0,0.9285714285714286,0.0,0.07878787878787878,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 151.0}, ""Buggy"": {""precision"": 0.07926829268292683, ""recall"": 0.9285714285714286, ""f1-score"": 0.14606741573033707, ""support"": 14.0}, ""accuracy"": 0.07878787878787878, ""macro avg"": {""precision"": 0.039634146341463415, ""recall"": 0.4642857142857143, ""f1-score"": 0.07303370786516854, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.00672579453067258, ""recall"": 0.07878787878787878, ""f1-score"": 0.012393598910452844, ""support"": 165.0}}","[[0, 151], [1, 13]]","{""var_smoothing"": 1e-09}",2025-11-28T13:31:07.112090
groovy-1_6_BETA_1,csbboost,robust,decision_tree,Árbol de Decisión,0.3508771929824561,0.23255813953488372,0.7142857142857143,0.7757575757575758,0.22424242424242424,0.7393566698202461,0.4296831911058997,0.00488,10,118,33,4,14,151,165,0.7142857142857143,0.2185430463576159,0.7142857142857143,0.7814569536423841,0.7757575757575758,"{""No-Buggy"": {""precision"": 0.9672131147540983, ""recall"": 0.7814569536423841, ""f1-score"": 0.8644688644688645, ""support"": 151.0}, ""Buggy"": {""precision"": 0.23255813953488372, ""recall"": 0.7142857142857143, ""f1-score"": 0.3508771929824561, ""support"": 14.0}, ""accuracy"": 0.7757575757575758, ""macro avg"": {""precision"": 0.599885627144491, ""recall"": 0.7478713339640493, ""f1-score"": 0.6076730287256603, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.9048787532203467, ""recall"": 0.7757575757575758, ""f1-score"": 0.820891389312442, ""support"": 165.0}}","[[118, 33], [4, 10]]","{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:07.386890
groovy-1_6_BETA_1,hcbou,standard,svm,SVM,0.3888888888888889,0.3181818181818182,0.5,0.8666666666666667,0.13333333333333333,0.749290444654683,0.354272194107222,0.004238,7,136,15,7,14,151,165,0.5,0.09933774834437085,0.5,0.9006622516556292,0.8666666666666667,"{""No-Buggy"": {""precision"": 0.951048951048951, ""recall"": 0.9006622516556292, ""f1-score"": 0.9251700680272109, ""support"": 151.0}, ""Buggy"": {""precision"": 0.3181818181818182, ""recall"": 0.5, ""f1-score"": 0.3888888888888889, ""support"": 14.0}, ""accuracy"": 0.8666666666666667, ""macro avg"": {""precision"": 0.6346153846153846, ""recall"": 0.7003311258278146, ""f1-score"": 0.6570294784580499, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8973511337147702, ""recall"": 0.8666666666666667, ""f1-score"": 0.8796674225245655, ""support"": 165.0}}","[[136, 15], [7, 7]]","{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",2025-11-28T13:31:07.656891
groovy-1_6_BETA_1,hcbou,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.24390243902439024,0.14705882352941177,0.7142857142857143,0.6242424242424243,0.37575757575757573,0.7071901608325449,0.33288729103782344,0.000746,10,93,58,4,14,151,165,0.7142857142857143,0.3841059602649007,0.7142857142857143,0.6158940397350994,0.6242424242424243,"{""No-Buggy"": {""precision"": 0.9587628865979382, ""recall"": 0.6158940397350994, ""f1-score"": 0.75, ""support"": 151.0}, ""Buggy"": {""precision"": 0.14705882352941177, ""recall"": 0.7142857142857143, ""f1-score"": 0.24390243902439024, ""support"": 14.0}, ""accuracy"": 0.6242424242424243, ""macro avg"": {""precision"": 0.552910855063675, ""recall"": 0.6650898770104068, ""f1-score"": 0.4969512195121951, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8898910267012148, ""recall"": 0.6242424242424243, ""f1-score"": 0.7070583887657059, ""support"": 165.0}}","[[93, 58], [4, 10]]","{""var_smoothing"": 1e-09}",2025-11-28T13:31:07.921859
groovy-1_6_BETA_1,hcbou,standard,decision_tree,Árbol de Decisión,0.391304347826087,0.28125,0.6428571428571429,0.8303030303030303,0.1696969696969697,0.7478713339640491,0.2662459851975981,0.005516,9,128,23,5,14,151,165,0.6428571428571429,0.152317880794702,0.6428571428571429,0.847682119205298,0.8303030303030303,"{""No-Buggy"": {""precision"": 0.9624060150375939, ""recall"": 0.847682119205298, ""f1-score"": 0.9014084507042254, ""support"": 151.0}, ""Buggy"": {""precision"": 0.28125, ""recall"": 0.6428571428571429, ""f1-score"": 0.391304347826087, ""support"": 14.0}, ""accuracy"": 0.8303030303030303, ""macro avg"": {""precision"": 0.621828007518797, ""recall"": 0.7452696310312205, ""f1-score"": 0.6463563992651562, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.9046109592162223, ""recall"": 0.8303030303030303, ""f1-score"": 0.8581268904600197, ""support"": 165.0}}","[[128, 23], [5, 9]]","{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:08.197911
groovy-1_6_BETA_1,hcbou,robust,svm,SVM,0.1564245810055866,0.08484848484848485,1.0,0.08484848484848485,0.9151515151515152,0.7663197729422896,0.38978766304005524,0.013637,14,0,151,0,14,151,165,1.0,1.0,1.0,0.0,0.08484848484848485,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 151.0}, ""Buggy"": {""precision"": 0.08484848484848485, ""recall"": 1.0, ""f1-score"": 0.1564245810055866, ""support"": 14.0}, ""accuracy"": 0.08484848484848485, ""macro avg"": {""precision"": 0.04242424242424243, ""recall"": 0.5, ""f1-score"": 0.0782122905027933, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.007199265381083564, ""recall"": 0.08484848484848485, ""f1-score"": 0.013272388691383105, ""support"": 165.0}}","[[0, 151], [0, 14]]","{""C"": 1, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:31:08.481926
groovy-1_6_BETA_1,hcbou,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.14606741573033707,0.07926829268292683,0.9285714285714286,0.07878787878787878,0.9212121212121213,0.6395458845789973,0.20072559827527994,0.000795,13,0,151,1,14,151,165,0.9285714285714286,1.0,0.9285714285714286,0.0,0.07878787878787878,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 151.0}, ""Buggy"": {""precision"": 0.07926829268292683, ""recall"": 0.9285714285714286, ""f1-score"": 0.14606741573033707, ""support"": 14.0}, ""accuracy"": 0.07878787878787878, ""macro avg"": {""precision"": 0.039634146341463415, ""recall"": 0.4642857142857143, ""f1-score"": 0.07303370786516854, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.00672579453067258, ""recall"": 0.07878787878787878, ""f1-score"": 0.012393598910452844, ""support"": 165.0}}","[[0, 151], [1, 13]]","{""var_smoothing"": 1e-09}",2025-11-28T13:31:08.750528
groovy-1_6_BETA_1,hcbou,robust,decision_tree,Árbol de Decisión,0.391304347826087,0.28125,0.6428571428571429,0.8303030303030303,0.1696969696969697,0.7478713339640491,0.2662459851975981,0.005448,9,128,23,5,14,151,165,0.6428571428571429,0.152317880794702,0.6428571428571429,0.847682119205298,0.8303030303030303,"{""No-Buggy"": {""precision"": 0.9624060150375939, ""recall"": 0.847682119205298, ""f1-score"": 0.9014084507042254, ""support"": 151.0}, ""Buggy"": {""precision"": 0.28125, ""recall"": 0.6428571428571429, ""f1-score"": 0.391304347826087, ""support"": 14.0}, ""accuracy"": 0.8303030303030303, ""macro avg"": {""precision"": 0.621828007518797, ""recall"": 0.7452696310312205, ""f1-score"": 0.6463563992651562, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.9046109592162223, ""recall"": 0.8303030303030303, ""f1-score"": 0.8581268904600197, ""support"": 165.0}}","[[128, 23], [5, 9]]","{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:09.027866
groovy-1_6_BETA_1,smote,standard,svm,SVM,0.4,0.375,0.42857142857142855,0.8909090909090909,0.10909090909090909,0.7989593188268685,0.46871518498552844,0.005,6,141,10,8,14,151,165,0.42857142857142855,0.06622516556291391,0.42857142857142855,0.9337748344370861,0.8909090909090909,"{""No-Buggy"": {""precision"": 0.9463087248322147, ""recall"": 0.9337748344370861, ""f1-score"": 0.94, ""support"": 151.0}, ""Buggy"": {""precision"": 0.375, ""recall"": 0.42857142857142855, ""f1-score"": 0.4, ""support"": 14.0}, ""accuracy"": 0.8909090909090909, ""macro avg"": {""precision"": 0.6606543624161074, ""recall"": 0.6811731315042573, ""f1-score"": 0.6699999999999999, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8978340451494813, ""recall"": 0.8909090909090909, ""f1-score"": 0.8941818181818182, ""support"": 165.0}}","[[141, 10], [8, 6]]","{""C"": 100, ""gamma"": 0.01, ""kernel"": ""rbf""}",2025-11-28T13:31:09.303630
groovy-1_6_BETA_1,smote,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.2631578947368421,0.20833333333333334,0.35714285714285715,0.8303030303030303,0.1696969696969697,0.7015137180700095,0.3144157742069353,0.000754,5,132,19,9,14,151,165,0.35714285714285715,0.12582781456953643,0.35714285714285715,0.8741721854304636,0.8303030303030303,"{""No-Buggy"": {""precision"": 0.9361702127659575, ""recall"": 0.8741721854304636, ""f1-score"": 0.9041095890410958, ""support"": 151.0}, ""Buggy"": {""precision"": 0.20833333333333334, ""recall"": 0.35714285714285715, ""f1-score"": 0.2631578947368421, ""support"": 14.0}, ""accuracy"": 0.8303030303030303, ""macro avg"": {""precision"": 0.5722517730496454, ""recall"": 0.6156575212866604, ""f1-score"": 0.583633741888969, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8744143563292499, ""recall"": 0.8303030303030303, ""f1-score"": 0.8497258089183106, ""support"": 165.0}}","[[132, 19], [9, 5]]","{""var_smoothing"": 1e-09}",2025-11-28T13:31:09.571589
groovy-1_6_BETA_1,smote,standard,decision_tree,Árbol de Decisión,0.3870967741935484,0.35294117647058826,0.42857142857142855,0.8848484848484849,0.11515151515151516,0.6778618732261116,0.41499872676343263,0.008104,6,140,11,8,14,151,165,0.42857142857142855,0.0728476821192053,0.42857142857142855,0.9271523178807947,0.8848484848484849,"{""No-Buggy"": {""precision"": 0.9459459459459459, ""recall"": 0.9271523178807947, ""f1-score"": 0.9364548494983278, ""support"": 151.0}, ""Buggy"": {""precision"": 0.35294117647058826, ""recall"": 0.42857142857142855, ""f1-score"": 0.3870967741935484, ""support"": 14.0}, ""accuracy"": 0.8848484848484849, ""macro avg"": {""precision"": 0.6494435612082671, ""recall"": 0.6778618732261116, ""f1-score"": 0.661775811845938, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8956303897480368, ""recall"": 0.8848484848484849, ""f1-score"": 0.8898426491694374, ""support"": 165.0}}","[[140, 11], [8, 6]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:09.847960
groovy-1_6_BETA_1,smote,robust,svm,SVM,0.21782178217821782,0.12643678160919541,0.7857142857142857,0.5212121212121212,0.47878787878787876,0.7776726584673606,0.4069576772838863,0.007007,11,75,76,3,14,151,165,0.7857142857142857,0.5033112582781457,0.7857142857142857,0.4966887417218543,0.5212121212121212,"{""No-Buggy"": {""precision"": 0.9615384615384616, ""recall"": 0.4966887417218543, ""f1-score"": 0.6550218340611353, ""support"": 151.0}, ""Buggy"": {""precision"": 0.12643678160919541, ""recall"": 0.7857142857142857, ""f1-score"": 0.21782178217821782, ""support"": 14.0}, ""accuracy"": 0.5212121212121212, ""macro avg"": {""precision"": 0.5439876215738285, ""recall"": 0.64120151371807, ""f1-score"": 0.43642180811967657, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8906813493020391, ""recall"": 0.5212121212121212, ""f1-score"": 0.6179260720831908, ""support"": 165.0}}","[[75, 76], [3, 11]]","{""C"": 0.1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:31:10.129189
groovy-1_6_BETA_1,smote,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.14606741573033707,0.07926829268292683,0.9285714285714286,0.07878787878787878,0.9212121212121213,0.6613055818353831,0.22588922848623377,0.000778,13,0,151,1,14,151,165,0.9285714285714286,1.0,0.9285714285714286,0.0,0.07878787878787878,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 151.0}, ""Buggy"": {""precision"": 0.07926829268292683, ""recall"": 0.9285714285714286, ""f1-score"": 0.14606741573033707, ""support"": 14.0}, ""accuracy"": 0.07878787878787878, ""macro avg"": {""precision"": 0.039634146341463415, ""recall"": 0.4642857142857143, ""f1-score"": 0.07303370786516854, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.00672579453067258, ""recall"": 0.07878787878787878, ""f1-score"": 0.012393598910452844, ""support"": 165.0}}","[[0, 151], [1, 13]]","{""var_smoothing"": 1e-07}",2025-11-28T13:31:10.393245
groovy-1_6_BETA_1,smote,robust,decision_tree,Árbol de Decisión,0.3870967741935484,0.35294117647058826,0.42857142857142855,0.8848484848484849,0.11515151515151516,0.6778618732261116,0.41499872676343263,0.008397,6,140,11,8,14,151,165,0.42857142857142855,0.0728476821192053,0.42857142857142855,0.9271523178807947,0.8848484848484849,"{""No-Buggy"": {""precision"": 0.9459459459459459, ""recall"": 0.9271523178807947, ""f1-score"": 0.9364548494983278, ""support"": 151.0}, ""Buggy"": {""precision"": 0.35294117647058826, ""recall"": 0.42857142857142855, ""f1-score"": 0.3870967741935484, ""support"": 14.0}, ""accuracy"": 0.8848484848484849, ""macro avg"": {""precision"": 0.6494435612082671, ""recall"": 0.6778618732261116, ""f1-score"": 0.661775811845938, ""support"": 165.0}, ""weighted avg"": {""precision"": 0.8956303897480368, ""recall"": 0.8848484848484849, ""f1-score"": 0.8898426491694374, ""support"": 165.0}}","[[140, 11], [8, 6]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:31:10.672404
hbase-0.94.0,unbalanced,standard,svm,SVM,0.3902439024390244,0.42105263157894735,0.36363636363636365,0.7641509433962265,0.2358490566037736,0.7463474025974025,0.4717601142892821,0.021715,16,146,22,28,44,168,212,0.36363636363636365,0.13095238095238096,0.36363636363636365,0.8690476190476191,0.7641509433962265,"{""No-Buggy"": {""precision"": 0.8390804597701149, ""recall"": 0.8690476190476191, ""f1-score"": 0.8538011695906432, ""support"": 168.0}, ""Buggy"": {""precision"": 0.42105263157894735, ""recall"": 0.36363636363636365, ""f1-score"": 0.3902439024390244, ""support"": 44.0}, ""accuracy"": 0.7641509433962265, ""macro avg"": {""precision"": 0.6300665456745311, ""recall"": 0.6163419913419914, ""f1-score"": 0.6220225360148338, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.7523199671266652, ""recall"": 0.7641509433962265, ""f1-score"": 0.7575911707478544, ""support"": 212.0}}","[[146, 22], [28, 16]]","{""C"": 10, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:32:05.925575
hbase-0.94.0,unbalanced,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.5,0.44642857142857145,0.5681818181818182,0.7641509433962265,0.2358490566037736,0.7563582251082251,0.4588214354221183,0.000789,25,137,31,19,44,168,212,0.5681818181818182,0.18452380952380953,0.5681818181818182,0.8154761904761905,0.7641509433962265,"{""No-Buggy"": {""precision"": 0.8782051282051282, ""recall"": 0.8154761904761905, ""f1-score"": 0.845679012345679, ""support"": 168.0}, ""Buggy"": {""precision"": 0.44642857142857145, ""recall"": 0.5681818181818182, ""f1-score"": 0.5, ""support"": 44.0}, ""accuracy"": 0.7641509433962265, ""macro avg"": {""precision"": 0.6623168498168498, ""recall"": 0.6918290043290043, ""f1-score"": 0.6728395061728395, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.7885911258552768, ""recall"": 0.7641509433962265, ""f1-score"": 0.7739343116701607, ""support"": 212.0}}","[[137, 31], [19, 25]]","{""var_smoothing"": 0.0001}",2025-11-28T13:32:06.205526
hbase-0.94.0,unbalanced,standard,decision_tree,Árbol de Decisión,0.5569620253164557,0.6285714285714286,0.5,0.8349056603773585,0.1650943396226415,0.7529761904761906,0.6368851932711147,0.009131,22,155,13,22,44,168,212,0.5,0.07738095238095238,0.5,0.9226190476190477,0.8349056603773585,"{""No-Buggy"": {""precision"": 0.8757062146892656, ""recall"": 0.9226190476190477, ""f1-score"": 0.8985507246376812, ""support"": 168.0}, ""Buggy"": {""precision"": 0.6285714285714286, ""recall"": 0.5, ""f1-score"": 0.5569620253164557, ""support"": 44.0}, ""accuracy"": 0.8349056603773585, ""macro avg"": {""precision"": 0.7521388216303471, ""recall"": 0.7113095238095238, ""f1-score"": 0.7277563749770684, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8244140892685825, ""recall"": 0.8349056603773585, ""f1-score"": 0.8276549568540306, ""support"": 212.0}}","[[155, 13], [22, 22]]","{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 4, ""min_samples_split"": 2}",2025-11-28T13:32:06.487389
hbase-0.94.0,unbalanced,robust,svm,SVM,0.34375,0.20754716981132076,1.0,0.20754716981132076,0.7924528301886793,0.754193722943723,0.48020020032745436,0.018886,44,0,168,0,44,168,212,1.0,1.0,1.0,0.0,0.20754716981132076,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 168.0}, ""Buggy"": {""precision"": 0.20754716981132076, ""recall"": 1.0, ""f1-score"": 0.34375, ""support"": 44.0}, ""accuracy"": 0.20754716981132076, ""macro avg"": {""precision"": 0.10377358490566038, ""recall"": 0.5, ""f1-score"": 0.171875, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.04307582769668922, ""recall"": 0.20754716981132076, ""f1-score"": 0.07134433962264151, ""support"": 212.0}}","[[0, 168], [0, 44]]","{""C"": 1, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:32:06.776609
hbase-0.94.0,unbalanced,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.34509803921568627,0.20853080568720378,1.0,0.21226415094339623,0.7877358490566038,0.72754329004329,0.358504627686439,0.000891,44,1,167,0,44,168,212,1.0,0.9940476190476191,1.0,0.005952380952380952,0.21226415094339623,"{""No-Buggy"": {""precision"": 1.0, ""recall"": 0.005952380952380952, ""f1-score"": 0.011834319526627219, ""support"": 168.0}, ""Buggy"": {""precision"": 0.20853080568720378, ""recall"": 1.0, ""f1-score"": 0.34509803921568627, ""support"": 44.0}, ""accuracy"": 0.21226415094339623, ""macro avg"": {""precision"": 0.6042654028436019, ""recall"": 0.5029761904761905, ""f1-score"": 0.17846617937115675, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8357328087275329, ""recall"": 0.21226415094339623, ""f1-score"": 0.08100226134888475, ""support"": 212.0}}","[[1, 167], [0, 44]]","{""var_smoothing"": 1e-09}",2025-11-28T13:32:07.049325
hbase-0.94.0,unbalanced,robust,decision_tree,Árbol de Decisión,0.5569620253164557,0.6285714285714286,0.5,0.8349056603773585,0.1650943396226415,0.7529761904761906,0.6368851932711147,0.008891,22,155,13,22,44,168,212,0.5,0.07738095238095238,0.5,0.9226190476190477,0.8349056603773585,"{""No-Buggy"": {""precision"": 0.8757062146892656, ""recall"": 0.9226190476190477, ""f1-score"": 0.8985507246376812, ""support"": 168.0}, ""Buggy"": {""precision"": 0.6285714285714286, ""recall"": 0.5, ""f1-score"": 0.5569620253164557, ""support"": 44.0}, ""accuracy"": 0.8349056603773585, ""macro avg"": {""precision"": 0.7521388216303471, ""recall"": 0.7113095238095238, ""f1-score"": 0.7277563749770684, ""support"": 212.0}, ""weighted avg"": {""precision"": 0.8244140892685825, ""recall"": 0.8349056603773585, ""f1-score"": 0.8276549568540306, ""support"": 212.0}}","[[155, 13], [22, 22]]","{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 4, ""min_samples_split"": 2}",2025-11-28T13:32:07.331967
