COMM,ADEV,CountClassCoupled,Del_lines,MAJOR_COMMIT,Added_lines,CountLineCodeExe,CountSemicolon,CountLineCode,DDEV,CountStmt,CountLine,CountStmtExe,CountLineComment,AvgLine,CountOutput_Max,CountLineCodeDecl,CountOutput_Mean,CountStmtDecl,CountLineBlank
4,4,63,15,3,293,221,296,390,3,337,541,167,85,11,14,188,2.9375,170,66
2,2,19,4,1,5,232,248,287,1,261,351,182,30,37,24,88,12.7142857142857,79,41
3,3,12,19,2,30,244,240,346,2,273,540,121,85,20,11,188,6.27272727272727,152,109
0,0,5,0,0,0,703,550,1297,0,821,1425,539,32,6,26,401,3.25,282,96
1,1,0,0,1,3,0,2,4,1,3,47,0,41,5,1,3,1.0,3,2
7,7,42,1151,3,164,373,249,778,3,415,1052,210,164,10,20,341,4.10526315789474,205,113
1,1,0,0,1,2,22,26,49,1,34,81,13,24,6,8,26,2.8,21,8
5,5,6,4,4,54,115,74,218,4,143,330,83,85,10,7,63,2.54166666666667,60,27
0,0,9,0,0,0,162,166,231,0,203,346,134,61,33,45,63,9.5,69,55
3,3,12,13,3,21,52,70,104,3,83,544,30,407,22,20,60,4.45454545454545,53,33
1,1,3,0,1,2,20,26,55,1,41,112,15,42,6,6,29,2.75,26,15
2,2,3,127,2,256,145,128,295,2,201,386,117,32,6,9,94,2.23684210526316,84,62
2,2,1,0,1,12,37,39,78,1,60,189,35,92,9,5,28,2.21428571428571,25,19
1,1,2,0,1,5,9,16,24,1,18,47,5,17,10,7,17,7.0,13,6
1,1,1,0,1,4,4,7,14,1,11,49,3,30,5,3,8,1.66666666666667,8,5
0,0,8,0,0,0,102,110,222,0,155,401,66,149,10,16,101,3.375,89,34
8,8,3,386,3,808,79,60,134,3,84,221,40,63,13,7,43,3.66666666666667,44,24
1,1,17,0,1,2,154,134,251,1,179,404,95,127,19,16,91,6.23529411764706,84,26
3,3,3,3,2,18,43,42,62,2,53,112,31,43,33,13,20,8.0,22,8
4,4,11,34,2,68,104,121,213,2,151,315,73,53,9,24,106,3.85714285714286,78,49
2,2,0,3,2,4,13,21,36,2,28,68,10,23,4,5,19,2.16666666666667,18,9
3,3,5,7,2,17,45,48,100,2,74,150,35,29,6,8,41,3.15384615384615,39,21
1,1,6,0,1,5,29,47,86,1,62,142,17,34,6,8,53,3.44444444444444,45,22
3,3,15,21,1,124,31,51,65,1,55,103,13,28,16,27,47,10.6666666666667,42,10
0,0,5,0,0,0,27,23,47,0,34,79,18,20,9,18,18,5.75,16,13
1,1,0,0,1,4,44,47,85,1,63,171,20,63,14,9,49,5.75,43,23
10,10,0,19,3,318,42,54,94,3,72,144,28,29,6,11,49,3.0,44,22
1,1,5,0,1,5,48,48,93,1,61,136,25,19,4,12,43,3.75,36,24
7,7,6,71,3,680,117,104,190,3,130,305,66,71,19,16,72,5.44444444444444,64,44
2,2,15,11,2,22,109,107,192,2,137,268,67,52,25,17,83,9.0,70,24
19,19,36,151,4,880,256,237,426,4,281,691,156,223,23,27,187,8.45833333333333,125,42
9,9,9,19,4,31,173,170,254,4,202,397,125,80,21,24,83,5.78571428571429,77,69
1,1,3,0,1,2,225,165,338,1,238,401,172,32,12,13,72,3.34615384615385,66,31
5,5,3,147,3,20,115,126,210,3,160,276,46,37,5,7,128,2.77272727272727,114,31
12,12,15,32,3,135,56,59,95,3,68,160,21,40,20,22,55,9.8,47,26
1,1,5,0,1,4,10,19,49,1,29,148,9,85,10,2,30,1.44444444444444,20,14
2,2,6,8,2,5,34,42,68,2,50,103,13,22,5,4,46,3.14285714285714,37,13
3,3,18,6,2,17,173,155,280,2,202,390,115,76,16,25,94,6.88235294117647,87,38
2,2,3,0,2,77,19,14,33,2,22,72,12,32,17,3,7,1.75,10,7
3,3,4,208,2,401,239,198,445,2,306,549,198,37,8,16,115,2.85416666666667,108,75
6,6,17,8,2,46,112,122,170,2,140,223,60,28,18,17,81,7.125,80,25
1,1,2,0,1,2,33,43,113,1,77,183,33,34,3,4,46,1.60606060606061,44,36
1,1,0,0,1,71,1,7,10,1,8,71,0,53,8,1,9,0.75,8,8
3,3,1,1,2,196,75,48,123,2,70,195,35,38,9,10,35,3.81818181818182,35,34
1,1,0,0,1,2,4,9,17,1,13,44,4,19,4,4,9,2.5,9,8
5,5,2,23,2,91,104,98,234,2,147,324,72,54,8,6,103,2.76,75,36
23,23,19,489,5,661,604,470,1062,7,679,1767,394,498,12,33,345,3.97169811320755,285,209
2,2,5,106,1,308,437,331,715,1,499,887,360,86,10,26,148,3.61904761904762,139,103
1,1,1,0,1,5,25,30,59,1,44,104,22,34,7,4,26,2.375,22,11
11,11,12,62,7,86,73,79,147,7,100,273,44,85,13,13,73,3.81818181818182,56,41
3,3,4,6,2,123,11,19,30,2,22,60,11,20,10,11,16,6.5,11,10
2,2,5,134,1,268,511,376,820,1,571,965,422,55,11,27,158,3.63768115942029,149,110
2,2,20,1,2,3,139,93,211,2,160,336,102,90,22,27,45,11.6153846153846,58,35
3,3,4,74,1,2,13,15,31,1,20,71,8,36,17,6,15,4.0,12,4
1,1,0,0,1,4,0,3,5,1,4,43,0,36,0,0,5,0.0,4,2
5,5,8,46,3,60,88,61,163,3,106,267,63,82,20,13,46,5.5,43,22
1,1,0,0,1,5,3,4,9,1,7,40,2,27,5,1,5,1.0,5,4
1,1,2,0,1,5,17,19,35,1,24,71,12,29,25,4,15,4.0,12,9
1,1,1,0,1,4,0,14,16,1,15,113,0,83,6,1,16,1.0,15,14
1,1,1,0,1,2,0,4,6,1,5,36,0,27,4,1,5,1.0,5,3
4,4,7,7,2,13,105,101,170,2,118,235,63,31,21,32,68,9.42857142857143,55,41
1,1,2,0,1,31,1,3,8,1,5,31,1,20,3,1,5,1.0,4,3
1,1,2,0,1,2,55,53,102,1,76,166,40,42,15,17,38,6.66666666666667,36,22
2,2,0,0,1,9,4,6,14,1,10,49,3,31,6,1,7,1.0,7,4
1,1,1,0,1,3,0,8,9,1,9,70,0,54,7,1,9,0.6,9,7
3,3,0,15,2,45,0,2,4,2,3,28,0,21,0,0,3,0.0,3,3
1,1,1,0,1,3,5,14,23,1,18,49,5,19,3,4,15,2.0,13,7
3,3,1,77,2,2,8,15,34,2,24,75,8,31,4,3,18,1.42857142857143,16,10
2,2,3,1,2,6,4,6,12,2,8,46,1,28,14,3,8,3.0,7,6
1,1,14,0,1,2,43,59,139,1,90,233,33,72,7,9,70,2.0,57,22
1,1,0,0,1,2,3,5,10,1,8,40,2,26,5,2,6,2.0,6,4
1,1,2,0,1,4,9,12,19,1,17,53,3,30,20,10,13,10.0,14,4
24,24,38,180,4,319,906,733,1194,6,891,1535,566,179,25,38,378,8.83333333333333,325,164
2,2,8,1,2,113,34,31,61,2,43,112,19,41,15,10,27,7.0,24,10
1,1,5,0,1,4,89,89,152,1,125,236,61,66,18,15,61,5.88888888888889,64,19
1,1,1,0,1,5,11,13,29,1,21,60,10,23,4,4,14,2.2,11,8
1,1,1,0,1,4,0,4,6,1,5,29,0,20,2,1,5,1.0,5,3
1,1,0,0,1,3,0,4,6,1,5,34,0,26,6,1,5,1.0,5,2
4,4,13,12,2,26,184,124,283,2,174,424,105,112,20,22,81,7.05882352941176,69,29
1,1,0,0,1,3,2,3,8,1,5,39,1,28,9,2,5,2.0,4,3
2,2,34,1490,1,3184,6553,4983,11403,1,7760,14533,5360,1299,8,21,2692,2.80746705710102,2400,2014
1,1,3,41,1,0,7,12,16,1,14,41,6,21,10,4,8,4.0,8,4
5,5,7,48,3,96,81,78,212,3,114,416,49,172,11,10,111,2.83333333333333,65,35
8,8,8,123,3,165,85,66,142,3,92,248,59,90,26,20,39,6.28571428571429,33,16
3,3,3,59,1,6,8,12,27,1,16,53,4,22,6,3,17,2.0,12,4
1,1,1,0,1,2,0,8,11,1,9,53,0,36,4,0,10,0.0,9,6
1,1,9,0,1,2,28,25,68,1,41,134,20,53,13,6,29,3.16666666666667,21,13
1,1,4,0,1,5,11,17,25,1,19,50,6,19,11,7,16,7.0,13,6
4,4,12,42,2,127,77,66,139,2,101,223,62,65,12,10,40,3.23076923076923,39,19
3,3,16,21,3,47,66,58,133,3,87,194,45,47,10,17,51,3.08333333333333,42,15
3,3,18,2,1,14,139,127,193,1,146,302,83,78,45,36,67,17.4,63,31
1,1,6,0,1,5,21,32,51,1,38,102,9,34,8,6,34,3.2,29,17
2,2,1,0,2,6,0,22,29,2,23,76,0,37,1,1,27,0.6,23,10
2,2,7,0,2,72,13,19,33,2,25,68,7,29,27,11,20,11.0,18,6
1,1,2,0,1,2,4,9,16,1,12,47,4,25,4,3,9,2.5,8,6
1,1,3,0,1,5,24,31,51,1,38,99,12,35,13,6,30,4.25,26,13
2,2,7,0,1,65,14,17,33,1,21,58,6,17,6,18,19,6.66666666666667,15,8
0,0,0,0,0,0,0,4,5,0,5,38,0,31,10,1,5,1.0,5,2
3,3,3,0,2,54,44,48,92,2,73,157,36,47,8,7,36,3.45454545454545,37,18
5,5,15,766,2,38,381,286,588,2,398,737,256,98,20,32,171,7.32142857142857,142,64
1,1,9,0,1,2,32,37,70,1,54,149,23,65,10,20,32,6.5,31,14
3,3,6,6,3,10,187,170,356,3,244,585,134,187,14,14,152,4.76666666666667,110,42
1,1,19,0,1,5,191,202,274,1,229,351,129,42,25,24,115,13.0,100,35
7,7,15,83,5,207,372,241,461,5,265,584,127,112,23,14,181,9.15,138,55
3,3,1,0,3,22,0,6,8,3,7,52,0,39,6,1,7,1.0,7,5
3,3,6,5,2,3,138,125,274,2,178,450,87,121,10,10,108,3.62962962962963,91,55
4,4,6,12,2,636,135,121,250,2,171,622,78,316,20,20,114,4.26923076923077,93,56
3,3,6,0,3,31,52,58,79,3,67,131,34,22,9,7,36,6.25,33,30
1,1,0,0,1,5,3,4,9,1,7,43,2,30,5,2,5,2.0,5,4
2,2,4,1,1,3,81,75,164,1,114,299,66,108,10,9,54,3.15,48,27
0,0,3,0,0,0,29,34,51,0,41,89,22,27,15,16,19,7.33333333333333,19,13
1,1,11,0,1,5,72,85,132,1,96,171,44,19,9,12,69,6.8,52,20
3,3,2,2,2,58,76,72,150,2,113,295,61,111,7,6,60,3.45833333333333,52,34
2,2,6,42,2,107,189,177,331,2,242,538,144,123,8,22,104,2.56818181818182,98,85
3,3,23,4,1,10,97,111,165,1,124,216,54,31,17,37,88,10.375,70,20
2,2,3,168,2,330,216,181,392,2,273,497,176,39,7,12,109,2.73333333333333,97,72
3,3,15,10,2,69,133,129,265,2,172,343,78,44,9,8,113,5.20833333333333,94,34
5,5,26,17,3,84,333,337,434,3,380,595,135,52,22,30,244,10.4545454545455,245,109
1,1,3,0,1,3,23,28,54,1,38,81,11,19,11,9,31,4.33333333333333,27,8
6,6,13,17,5,21,136,111,272,5,176,456,96,151,11,12,96,4.06666666666667,80,33
1,1,1,0,1,4,19,21,53,1,36,115,14,47,6,6,21,2.2,22,15
1,1,2,0,1,2,53,58,112,1,82,236,30,95,6,7,55,2.52380952380952,52,29
2,2,0,0,2,59,4,6,18,2,11,54,4,28,1,2,9,1.57142857142857,7,8
1,1,10,0,1,4,158,129,239,1,156,358,69,65,17,17,118,6.625,87,57
1,1,3,0,1,2,304,276,498,1,389,1099,226,510,14,13,161,2.86885245901639,163,94
2,2,1,7,2,7,45,39,74,2,51,119,27,37,65,16,25,16.0,24,8
3,3,5,2,2,17,62,51,103,2,74,206,37,79,25,22,38,6.0,37,24
1,1,4,0,1,5,25,32,49,1,37,97,13,33,11,6,28,4.0,24,15
2,2,3,1,2,20,1,15,21,2,16,144,0,111,12,1,20,1.0,16,12
1,1,2,0,1,3,54,48,115,1,80,234,38,94,9,7,43,2.5625,42,25
2,2,3,127,2,256,145,128,295,2,201,386,117,32,6,9,94,2.23684210526316,84,62
1,1,1,0,1,2,0,4,6,1,5,38,0,28,5,1,5,1.0,5,4
8,8,16,33,4,43,177,157,275,4,202,428,95,116,35,24,105,9.25,107,37
3,3,7,3,2,25,48,36,95,2,51,167,26,56,8,8,37,3.09090909090909,25,16
55,55,51,586,4,1298,684,591,1124,8,802,1938,426,632,16,29,449,5.41584158415842,376,184
3,3,11,1,2,13,87,81,162,2,111,224,60,45,15,13,63,5.9,51,17
1,1,7,0,1,5,109,128,161,1,145,235,87,30,23,12,59,6.42857142857143,58,44
1,1,1,0,1,4,3,4,13,1,8,48,2,29,4,2,7,1.66666666666667,6,6
14,14,20,611,5,658,303,227,482,5,308,705,210,151,17,27,149,6.6875,98,78
7,7,15,69,2,96,196,167,334,2,219,489,113,107,22,40,145,7.5625,106,49
1,1,1,0,1,5,32,35,72,1,50,132,24,38,6,9,32,2.83333333333333,26,22
0,0,26,0,0,0,507,493,938,0,673,1255,334,164,8,21,380,3.54455445544554,339,153
3,3,2,2,2,16,22,26,53,2,39,92,16,25,4,6,25,2.33333333333333,23,14
4,4,7,7,3,19,13,22,39,3,28,70,9,24,8,7,24,5.66666666666667,19,7
7,7,15,8,2,53,146,132,294,2,207,528,107,187,10,9,106,3.5609756097561,100,47
3,3,2,0,2,14,25,28,59,2,41,111,19,37,4,5,24,2.36363636363636,22,15
1,1,20,0,1,5,149,179,239,1,200,330,112,44,19,24,105,8.27272727272727,88,47
1,1,1,0,1,2,6,10,21,1,15,48,5,20,3,3,11,2.0,10,7
1,1,0,0,1,5,1,2,7,1,4,37,1,27,8,2,4,2.0,3,3
3,3,0,4,3,198,28,37,73,3,51,182,23,92,12,8,34,2.8,28,18
1,1,0,0,1,3,32,29,54,1,41,96,24,30,14,15,19,5.75,17,12
2,2,1,0,2,10,54,60,129,2,85,179,49,24,4,8,54,2.33333333333333,36,27
10,10,12,312,4,847,675,514,1161,4,758,2252,398,889,10,11,458,3.05487804878049,360,210
10,10,6,84,4,104,134,92,217,4,128,332,70,91,18,26,68,4.84615384615385,58,25
4,4,8,0,2,33,63,68,101,2,76,149,29,31,15,14,60,6.66666666666667,47,17
2,2,3,0,2,215,69,52,129,2,86,213,48,56,8,9,40,2.4375,38,28
3,3,9,2,3,16,33,42,58,3,44,107,18,32,54,22,30,22.0,26,18
2,2,29,7,2,8,535,329,886,2,590,1264,393,313,23,25,208,5.87755102040816,197,65
1,1,0,0,1,5,3,5,11,1,8,39,2,22,4,1,6,1.0,6,6
2,2,3,2,2,6,0,14,16,2,15,98,0,71,6,1,15,0.714285714285714,15,11
2,2,0,1,1,6,41,46,114,1,70,175,29,36,3,3,60,2.22727272727273,41,25
0,0,0,0,0,0,72,77,138,0,108,271,62,109,18,10,44,3.9,46,24
1,1,6,84,1,0,10,17,37,1,24,84,8,37,5,4,20,1.4,16,10
5,5,4,14,2,16,56,54,112,2,82,216,33,84,11,10,58,3.0,49,21
3,3,6,2,2,274,118,105,189,2,131,272,80,59,24,15,65,8.625,51,27
2,2,3,431,2,744,663,492,1001,2,711,1184,546,66,12,28,191,3.625,165,144
12,12,22,315,3,851,455,374,656,3,468,791,231,62,28,35,270,10.2173913043478,237,81
87,87,75,1617,5,2613,2096,1499,3161,9,2208,5065,1394,1464,23,51,891,7.17112299465241,814,459
0,0,3,0,0,0,184,152,392,0,235,441,141,10,5,11,147,2.85483870967742,94,39
1,1,10,9,1,43,138,122,216,1,160,294,90,58,23,16,74,6.8,70,20
2,2,6,1,1,3,41,40,73,1,50,109,18,23,14,24,37,8.75,32,13
4,4,2,6,3,10,114,97,164,3,129,247,67,60,49,20,63,13.5,62,23
17,17,31,202,4,240,259,256,394,4,315,484,164,47,25,34,159,11.3125,151,44
1,1,0,0,1,5,3,5,10,1,8,41,2,27,5,1,6,1.0,6,4
3,3,12,0,2,155,48,70,96,2,81,158,30,36,13,16,57,4.66666666666667,51,26
1,1,0,0,1,5,17,22,38,1,30,99,14,51,8,4,17,2.42857142857143,16,10
4,4,7,21,3,24,135,129,256,3,186,428,87,114,10,12,101,3.24137931034483,99,60
80,80,132,2185,5,2916,1633,1254,2610,8,1784,3690,1097,760,17,53,822,6.68235294117647,687,329
3,3,6,7,2,15,22,32,47,2,36,82,17,19,17,8,24,7.5,19,16
3,3,4,6,3,9,15,13,32,3,22,68,11,27,11,6,12,4.33333333333333,11,9
1,1,0,0,1,2,0,7,10,1,8,56,0,38,4,1,9,1.0,8,8
2,2,10,177,2,7,83,99,134,2,113,176,45,26,23,16,67,10.5714285714286,68,16
8,8,8,104,4,63,124,90,201,4,130,281,71,53,12,19,63,4.11764705882353,59,27
1,1,4,0,1,126,39,37,57,1,42,126,21,50,28,15,24,8.0,21,19
4,4,0,35,3,68,1,4,8,3,7,33,0,22,1,1,7,0.5,7,3
7,7,11,8,3,29,292,247,468,3,338,813,224,267,13,22,137,4.23913043478261,114,80
29,29,51,118,4,647,2941,2619,3474,5,2852,4727,2028,568,41,40,941,10.9626168224299,824,692
4,4,3,9,3,53,117,83,203,3,131,385,82,158,16,11,56,3.94444444444444,49,30
2,2,9,5,2,174,203,204,424,2,293,787,171,290,8,40,157,2.57142857142857,122,73
1,1,11,0,1,5,106,128,193,1,148,343,66,115,16,16,99,5.82352941176471,82,39
1,1,2,0,1,92,0,13,17,1,14,92,0,62,6,1,16,0.125,14,13
5,5,17,9,2,10,85,102,173,2,128,214,55,25,9,16,88,6.63636363636364,73,21
3,3,9,8,1,12,94,104,169,1,131,237,78,31,10,13,62,3.8,53,37
3,3,2,1,2,207,20,22,40,2,29,101,9,49,11,5,23,3.6,20,12
1,1,2,0,1,5,44,45,74,1,53,110,24,19,5,11,34,5.0,29,17
2,2,9,0,1,226,44,66,81,1,74,115,36,18,13,21,40,6.5,38,17
1,1,3,0,1,3,0,9,11,1,10,68,0,48,5,1,10,0.8,10,9
3,3,2,0,2,14,30,33,68,2,48,112,22,27,4,5,28,2.46153846153846,26,17
6,6,10,42,2,276,93,99,179,2,129,229,65,22,15,21,72,6.11111111111111,64,28
3,3,10,0,2,20,96,86,168,2,116,317,64,121,11,13,58,3.52631578947368,52,28
4,4,4,16,2,129,113,116,206,2,163,347,91,111,10,25,66,3.8695652173913,72,30
2,2,7,8,2,44,113,92,175,2,114,252,59,34,25,8,63,3.85714285714286,55,43
1,1,5,0,1,155,45,49,84,1,61,155,32,43,14,10,33,3.42857142857143,29,28
1,1,2,9,1,3,6,18,47,1,27,84,6,22,3,2,32,0.75,21,15
0,0,1,0,0,0,3,12,25,0,15,60,2,30,17,3,21,3.0,13,5
1,1,4,0,1,2,3,7,18,1,10,44,2,24,5,2,12,2.0,8,2
1,1,3,0,1,54,8,9,26,1,16,54,7,20,3,3,12,2.6,9,8
3,3,1,14,2,18,8,11,35,2,20,92,8,46,6,2,19,1.125,12,11
4,4,14,83,3,75,61,64,107,3,84,182,42,67,28,23,41,10.0,42,8
1,1,2,0,1,5,13,15,28,1,18,58,5,23,15,6,17,6.0,13,7
1,1,0,0,1,3,0,6,9,1,7,34,0,22,2,1,9,1.0,7,3
3,3,5,22,3,21,22,26,57,3,38,114,18,44,4,9,26,2.0,20,13
0,0,3,0,0,0,9,4,30,0,7,54,2,19,13,3,16,2.5,5,5
3,3,9,34,2,34,62,53,107,2,68,185,40,59,19,15,36,5.83333333333333,28,19
3,3,6,3,2,619,123,115,212,2,156,308,87,54,12,13,75,5.125,69,42
2,2,5,0,2,4,20,31,48,2,36,80,14,23,13,16,26,9.0,22,9
4,4,2,290,2,870,140,122,196,2,143,290,63,49,40,17,95,9.8,80,45
2,2,0,0,2,48,4,7,16,2,11,46,3,24,3,2,8,2.0,8,6
1,1,1,0,1,4,5,13,29,1,20,76,5,36,4,2,18,1.42857142857143,15,11
1,1,4,0,1,2,54,59,115,1,80,208,45,70,8,18,45,3.4,35,23
0,0,5,0,0,0,681,534,1265,0,800,1393,527,32,6,19,390,3.22413793103448,273,96
